,bank,ltv,amount,rate,zip,city
520,Chicago,0.75,57000,0.04,35143,Shelby
521,Chicago,0.75,57000,0.04,35080,Helena
522,Chicago,0.75,57000,0.04,35051,Columbiana
523,Chicago,1.04,106399,0.0488,35187,Wilton
524,Chicago,1.04,106399,0.0488,35178,Vincent
525,Chicago,1.04,106399,0.0488,35043,Chelsea
526,Chicago,1.04,106399,0.0488,35094,Leeds
527,Chicago,1.04,106399,0.0488,35176,Vandiver
528,Chicago,1.04,106399,0.0488,35007,Alabaster
529,Chicago,1.04,106399,0.0488,35147,Sterrett
530,Chicago,1.04,106399,0.0488,35114,Alabaster
531,Chicago,1.04,106399,0.0488,35040,Calera
532,Chicago,1.04,106399,0.0488,35115,Montevallo
533,Chicago,1.04,106399,0.0488,35186,Wilsonville
534,Chicago,1.04,106399,0.0488,35124,Pelham
535,Chicago,1.04,106399,0.0488,35242,Birmingham
536,Chicago,1.04,106399,0.0488,35078,Harpersville
537,Chicago,1.04,106399,0.0488,35143,Shelby
538,Chicago,1.04,106399,0.0488,35080,Helena
539,Chicago,1.04,106399,0.0488,35051,Columbiana
540,Chicago,1.01,121111,0.05,35187,Wilton
541,Chicago,1.01,121111,0.05,35178,Vincent
542,Chicago,1.01,121111,0.05,35043,Chelsea
543,Chicago,1.01,121111,0.05,35094,Leeds
544,Chicago,1.01,121111,0.05,35176,Vandiver
545,Chicago,1.01,121111,0.05,35007,Alabaster
546,Chicago,1.01,121111,0.05,35147,Sterrett
547,Chicago,1.01,121111,0.05,35114,Alabaster
548,Chicago,1.01,121111,0.05,35040,Calera
549,Chicago,1.01,121111,0.05,35115,Montevallo
550,Chicago,1.01,121111,0.05,35186,Wilsonville
551,Chicago,1.01,121111,0.05,35124,Pelham
552,Chicago,1.01,121111,0.05,35242,Birmingham
553,Chicago,1.01,121111,0.05,35078,Harpersville
554,Chicago,1.01,121111,0.05,35143,Shelby
555,Chicago,1.01,121111,0.05,35080,Helena
556,Chicago,1.01,121111,0.05,35051,Columbiana
557,Chicago,1.01,42424,0.05,35187,Wilton
558,Chicago,1.01,42424,0.05,35178,Vincent
559,Chicago,1.01,42424,0.05,35043,Chelsea
560,Chicago,1.01,42424,0.05,35094,Leeds
561,Chicago,1.01,42424,0.05,35176,Vandiver
562,Chicago,1.01,42424,0.05,35007,Alabaster
563,Chicago,1.01,42424,0.05,35147,Sterrett
564,Chicago,1.01,42424,0.05,35114,Alabaster
565,Chicago,1.01,42424,0.05,35040,Calera
566,Chicago,1.01,42424,0.05,35115,Montevallo
567,Chicago,1.01,42424,0.05,35186,Wilsonville
568,Chicago,1.01,42424,0.05,35124,Pelham
569,Chicago,1.01,42424,0.05,35242,Birmingham
570,Chicago,1.01,42424,0.05,35078,Harpersville
571,Chicago,1.01,42424,0.05,35143,Shelby
572,Chicago,1.01,42424,0.05,35080,Helena
573,Chicago,1.01,42424,0.05,35051,Columbiana
574,Chicago,0.93,120370,0.0513,35187,Wilton
575,Chicago,0.93,120370,0.0513,35178,Vincent
576,Chicago,0.93,120370,0.0513,35043,Chelsea
577,Chicago,0.93,120370,0.0513,35094,Leeds
578,Chicago,0.93,120370,0.0513,35176,Vandiver
579,Chicago,0.93,120370,0.0513,35007,Alabaster
580,Chicago,0.93,120370,0.0513,35147,Sterrett
581,Chicago,0.93,120370,0.0513,35114,Alabaster
582,Chicago,0.93,120370,0.0513,35040,Calera
583,Chicago,0.93,120370,0.0513,35115,Montevallo
584,Chicago,0.93,120370,0.0513,35186,Wilsonville
585,Chicago,0.93,120370,0.0513,35124,Pelham
586,Chicago,0.93,120370,0.0513,35242,Birmingham
587,Chicago,0.93,120370,0.0513,35078,Harpersville
588,Chicago,0.93,120370,0.0513,35143,Shelby
589,Chicago,0.93,120370,0.0513,35080,Helena
590,Chicago,0.93,120370,0.0513,35051,Columbiana
591,Chicago,1.0,102362,0.05,35187,Wilton
592,Chicago,1.0,102362,0.05,35178,Vincent
593,Chicago,1.0,102362,0.05,35043,Chelsea
594,Chicago,1.0,102362,0.05,35094,Leeds
595,Chicago,1.0,102362,0.05,35176,Vandiver
596,Chicago,1.0,102362,0.05,35007,Alabaster
597,Chicago,1.0,102362,0.05,35147,Sterrett
598,Chicago,1.0,102362,0.05,35114,Alabaster
599,Chicago,1.0,102362,0.05,35040,Calera
600,Chicago,1.0,102362,0.05,35115,Montevallo
601,Chicago,1.0,102362,0.05,35186,Wilsonville
602,Chicago,1.0,102362,0.05,35124,Pelham
603,Chicago,1.0,102362,0.05,35242,Birmingham
604,Chicago,1.0,102362,0.05,35078,Harpersville
605,Chicago,1.0,102362,0.05,35143,Shelby
606,Chicago,1.0,102362,0.05,35080,Helena
607,Chicago,1.0,102362,0.05,35051,Columbiana
608,Chicago,0.95,78550,0.05,35187,Wilton
609,Chicago,0.95,78550,0.05,35178,Vincent
610,Chicago,0.95,78550,0.05,35043,Chelsea
611,Chicago,0.95,78550,0.05,35094,Leeds
612,Chicago,0.95,78550,0.05,35176,Vandiver
613,Chicago,0.95,78550,0.05,35007,Alabaster
614,Chicago,0.95,78550,0.05,35147,Sterrett
615,Chicago,0.95,78550,0.05,35114,Alabaster
616,Chicago,0.95,78550,0.05,35040,Calera
617,Chicago,0.95,78550,0.05,35115,Montevallo
618,Chicago,0.95,78550,0.05,35186,Wilsonville
619,Chicago,0.95,78550,0.05,35124,Pelham
620,Chicago,0.95,78550,0.05,35242,Birmingham
621,Chicago,0.95,78550,0.05,35078,Harpersville
622,Chicago,0.95,78550,0.05,35143,Shelby
623,Chicago,0.95,78550,0.05,35080,Helena
624,Chicago,0.95,78550,0.05,35051,Columbiana
625,Chicago,1.0,74545,0.0525,35187,Wilton
626,Chicago,1.0,74545,0.0525,35178,Vincent
627,Chicago,1.0,74545,0.0525,35043,Chelsea
628,Chicago,1.0,74545,0.0525,35094,Leeds
629,Chicago,1.0,74545,0.0525,35176,Vandiver
630,Chicago,1.0,74545,0.0525,35007,Alabaster
631,Chicago,1.0,74545,0.0525,35147,Sterrett
632,Chicago,1.0,74545,0.0525,35114,Alabaster
633,Chicago,1.0,74545,0.0525,35040,Calera
634,Chicago,1.0,74545,0.0525,35115,Montevallo
635,Chicago,1.0,74545,0.0525,35186,Wilsonville
636,Chicago,1.0,74545,0.0525,35124,Pelham
637,Chicago,1.0,74545,0.0525,35242,Birmingham
638,Chicago,1.0,74545,0.0525,35078,Harpersville
639,Chicago,1.0,74545,0.0525,35143,Shelby
640,Chicago,1.0,74545,0.0525,35080,Helena
641,Chicago,1.0,74545,0.0525,35051,Columbiana
642,Chicago,1.03,45456,0.0488,35187,Wilton
643,Chicago,1.03,45456,0.0488,35178,Vincent
644,Chicago,1.03,45456,0.0488,35043,Chelsea
645,Chicago,1.03,45456,0.0488,35094,Leeds
646,Chicago,1.03,45456,0.0488,35176,Vandiver
647,Chicago,1.03,45456,0.0488,35007,Alabaster
648,Chicago,1.03,45456,0.0488,35147,Sterrett
649,Chicago,1.03,45456,0.0488,35114,Alabaster
650,Chicago,1.03,45456,0.0488,35040,Calera
651,Chicago,1.03,45456,0.0488,35115,Montevallo
652,Chicago,1.03,45456,0.0488,35186,Wilsonville
653,Chicago,1.03,45456,0.0488,35124,Pelham
654,Chicago,1.03,45456,0.0488,35242,Birmingham
655,Chicago,1.03,45456,0.0488,35078,Harpersville
656,Chicago,1.03,45456,0.0488,35143,Shelby
657,Chicago,1.03,45456,0.0488,35080,Helena
658,Chicago,1.03,45456,0.0488,35051,Columbiana
659,Chicago,0.99,93333,0.05,35187,Wilton
660,Chicago,0.99,93333,0.05,35178,Vincent
661,Chicago,0.99,93333,0.05,35043,Chelsea
662,Chicago,0.99,93333,0.05,35094,Leeds
663,Chicago,0.99,93333,0.05,35176,Vandiver
664,Chicago,0.99,93333,0.05,35007,Alabaster
665,Chicago,0.99,93333,0.05,35147,Sterrett
666,Chicago,0.99,93333,0.05,35114,Alabaster
667,Chicago,0.99,93333,0.05,35040,Calera
668,Chicago,0.99,93333,0.05,35115,Montevallo
669,Chicago,0.99,93333,0.05,35186,Wilsonville
670,Chicago,0.99,93333,0.05,35124,Pelham
671,Chicago,0.99,93333,0.05,35242,Birmingham
672,Chicago,0.99,93333,0.05,35078,Harpersville
673,Chicago,0.99,93333,0.05,35143,Shelby
674,Chicago,0.99,93333,0.05,35080,Helena
675,Chicago,0.99,93333,0.05,35051,Columbiana
676,Chicago,1.03,51075,0.05,35187,Wilton
677,Chicago,1.03,51075,0.05,35178,Vincent
678,Chicago,1.03,51075,0.05,35043,Chelsea
679,Chicago,1.03,51075,0.05,35094,Leeds
680,Chicago,1.03,51075,0.05,35176,Vandiver
681,Chicago,1.03,51075,0.05,35007,Alabaster
682,Chicago,1.03,51075,0.05,35147,Sterrett
683,Chicago,1.03,51075,0.05,35114,Alabaster
684,Chicago,1.03,51075,0.05,35040,Calera
685,Chicago,1.03,51075,0.05,35115,Montevallo
686,Chicago,1.03,51075,0.05,35186,Wilsonville
687,Chicago,1.03,51075,0.05,35124,Pelham
688,Chicago,1.03,51075,0.05,35242,Birmingham
689,Chicago,1.03,51075,0.05,35078,Harpersville
690,Chicago,1.03,51075,0.05,35143,Shelby
691,Chicago,1.03,51075,0.05,35080,Helena
692,Chicago,1.03,51075,0.05,35051,Columbiana
693,Chicago,1.01,70707,0.0425,35187,Wilton
694,Chicago,1.01,70707,0.0425,35178,Vincent
695,Chicago,1.01,70707,0.0425,35043,Chelsea
696,Chicago,1.01,70707,0.0425,35094,Leeds
697,Chicago,1.01,70707,0.0425,35176,Vandiver
698,Chicago,1.01,70707,0.0425,35007,Alabaster
699,Chicago,1.01,70707,0.0425,35147,Sterrett
700,Chicago,1.01,70707,0.0425,35114,Alabaster
701,Chicago,1.01,70707,0.0425,35040,Calera
702,Chicago,1.01,70707,0.0425,35115,Montevallo
703,Chicago,1.01,70707,0.0425,35186,Wilsonville
704,Chicago,1.01,70707,0.0425,35124,Pelham
705,Chicago,1.01,70707,0.0425,35242,Birmingham
706,Chicago,1.01,70707,0.0425,35078,Harpersville
707,Chicago,1.01,70707,0.0425,35143,Shelby
708,Chicago,1.01,70707,0.0425,35080,Helena
709,Chicago,1.01,70707,0.0425,35051,Columbiana
710,Des Moines,0.8,102400,0.04,35187,Wilton
711,Des Moines,0.8,102400,0.04,35178,Vincent
712,Des Moines,0.8,102400,0.04,35043,Chelsea
713,Des Moines,0.8,102400,0.04,35094,Leeds
714,Des Moines,0.8,102400,0.04,35176,Vandiver
715,Des Moines,0.8,102400,0.04,35007,Alabaster
716,Des Moines,0.8,102400,0.04,35147,Sterrett
717,Des Moines,0.8,102400,0.04,35114,Alabaster
718,Des Moines,0.8,102400,0.04,35040,Calera
719,Des Moines,0.8,102400,0.04,35115,Montevallo
720,Des Moines,0.8,102400,0.04,35186,Wilsonville
721,Des Moines,0.8,102400,0.04,35124,Pelham
722,Des Moines,0.8,102400,0.04,35242,Birmingham
723,Des Moines,0.8,102400,0.04,35078,Harpersville
724,Des Moines,0.8,102400,0.04,35143,Shelby
725,Des Moines,0.8,102400,0.04,35080,Helena
726,Des Moines,0.8,102400,0.04,35051,Columbiana
727,Chicago,0.95,156750,0.0488,35187,Wilton
728,Chicago,0.95,156750,0.0488,35178,Vincent
729,Chicago,0.95,156750,0.0488,35043,Chelsea
730,Chicago,0.95,156750,0.0488,35094,Leeds
731,Chicago,0.95,156750,0.0488,35176,Vandiver
732,Chicago,0.95,156750,0.0488,35007,Alabaster
733,Chicago,0.95,156750,0.0488,35147,Sterrett
734,Chicago,0.95,156750,0.0488,35114,Alabaster
735,Chicago,0.95,156750,0.0488,35040,Calera
736,Chicago,0.95,156750,0.0488,35115,Montevallo
737,Chicago,0.95,156750,0.0488,35186,Wilsonville
738,Chicago,0.95,156750,0.0488,35124,Pelham
739,Chicago,0.95,156750,0.0488,35242,Birmingham
740,Chicago,0.95,156750,0.0488,35078,Harpersville
741,Chicago,0.95,156750,0.0488,35143,Shelby
742,Chicago,0.95,156750,0.0488,35080,Helena
743,Chicago,0.95,156750,0.0488,35051,Columbiana
744,Chicago,0.9,189000,0.0488,35187,Wilton
745,Chicago,0.9,189000,0.0488,35178,Vincent
746,Chicago,0.9,189000,0.0488,35043,Chelsea
747,Chicago,0.9,189000,0.0488,35094,Leeds
748,Chicago,0.9,189000,0.0488,35176,Vandiver
749,Chicago,0.9,189000,0.0488,35007,Alabaster
750,Chicago,0.9,189000,0.0488,35147,Sterrett
751,Chicago,0.9,189000,0.0488,35114,Alabaster
752,Chicago,0.9,189000,0.0488,35040,Calera
753,Chicago,0.9,189000,0.0488,35115,Montevallo
754,Chicago,0.9,189000,0.0488,35186,Wilsonville
755,Chicago,0.9,189000,0.0488,35124,Pelham
756,Chicago,0.9,189000,0.0488,35242,Birmingham
757,Chicago,0.9,189000,0.0488,35078,Harpersville
758,Chicago,0.9,189000,0.0488,35143,Shelby
759,Chicago,0.9,189000,0.0488,35080,Helena
760,Chicago,0.9,189000,0.0488,35051,Columbiana
761,Chicago,1.0,128787,0.0438,35187,Wilton
762,Chicago,1.0,128787,0.0438,35178,Vincent
763,Chicago,1.0,128787,0.0438,35043,Chelsea
764,Chicago,1.0,128787,0.0438,35094,Leeds
765,Chicago,1.0,128787,0.0438,35176,Vandiver
766,Chicago,1.0,128787,0.0438,35007,Alabaster
767,Chicago,1.0,128787,0.0438,35147,Sterrett
768,Chicago,1.0,128787,0.0438,35114,Alabaster
769,Chicago,1.0,128787,0.0438,35040,Calera
770,Chicago,1.0,128787,0.0438,35115,Montevallo
771,Chicago,1.0,128787,0.0438,35186,Wilsonville
772,Chicago,1.0,128787,0.0438,35124,Pelham
773,Chicago,1.0,128787,0.0438,35242,Birmingham
774,Chicago,1.0,128787,0.0438,35078,Harpersville
775,Chicago,1.0,128787,0.0438,35143,Shelby
776,Chicago,1.0,128787,0.0438,35080,Helena
777,Chicago,1.0,128787,0.0438,35051,Columbiana
778,Chicago,0.97,111484,0.0513,35187,Wilton
779,Chicago,0.97,111484,0.0513,35178,Vincent
780,Chicago,0.97,111484,0.0513,35043,Chelsea
781,Chicago,0.97,111484,0.0513,35094,Leeds
782,Chicago,0.97,111484,0.0513,35176,Vandiver
783,Chicago,0.97,111484,0.0513,35007,Alabaster
784,Chicago,0.97,111484,0.0513,35147,Sterrett
785,Chicago,0.97,111484,0.0513,35114,Alabaster
786,Chicago,0.97,111484,0.0513,35040,Calera
787,Chicago,0.97,111484,0.0513,35115,Montevallo
788,Chicago,0.97,111484,0.0513,35186,Wilsonville
789,Chicago,0.97,111484,0.0513,35124,Pelham
790,Chicago,0.97,111484,0.0513,35242,Birmingham
791,Chicago,0.97,111484,0.0513,35078,Harpersville
792,Chicago,0.97,111484,0.0513,35143,Shelby
793,Chicago,0.97,111484,0.0513,35080,Helena
794,Chicago,0.97,111484,0.0513,35051,Columbiana
795,Chicago,1.0,98686,0.05,35187,Wilton
796,Chicago,1.0,98686,0.05,35178,Vincent
797,Chicago,1.0,98686,0.05,35043,Chelsea
798,Chicago,1.0,98686,0.05,35094,Leeds
799,Chicago,1.0,98686,0.05,35176,Vandiver
800,Chicago,1.0,98686,0.05,35007,Alabaster
801,Chicago,1.0,98686,0.05,35147,Sterrett
802,Chicago,1.0,98686,0.05,35114,Alabaster
803,Chicago,1.0,98686,0.05,35040,Calera
804,Chicago,1.0,98686,0.05,35115,Montevallo
805,Chicago,1.0,98686,0.05,35186,Wilsonville
806,Chicago,1.0,98686,0.05,35124,Pelham
807,Chicago,1.0,98686,0.05,35242,Birmingham
808,Chicago,1.0,98686,0.05,35078,Harpersville
809,Chicago,1.0,98686,0.05,35143,Shelby
810,Chicago,1.0,98686,0.05,35080,Helena
811,Chicago,1.0,98686,0.05,35051,Columbiana
812,Indianapolis,0.75,149643,0.0425,35464,Gainesville
813,Indianapolis,0.75,149643,0.0425,35477,Panola
814,Indianapolis,0.75,149643,0.0425,35470,Livingston
815,Indianapolis,0.75,149643,0.0425,35460,Epes
816,Indianapolis,0.75,149643,0.0425,35459,Emelle
817,Indianapolis,0.75,149643,0.0425,36925,York
818,Indianapolis,0.75,149643,0.0425,36907,Cuba
819,Indianapolis,0.75,149643,0.0425,36901,Bellamy
820,Topeka,0.8,171200,0.045,35464,Gainesville
821,Topeka,0.8,171200,0.045,35477,Panola
822,Topeka,0.8,171200,0.045,35470,Livingston
823,Topeka,0.8,171200,0.045,35460,Epes
824,Topeka,0.8,171200,0.045,35459,Emelle
825,Topeka,0.8,171200,0.045,36925,York
826,Topeka,0.8,171200,0.045,36907,Cuba
827,Topeka,0.8,171200,0.045,36901,Bellamy
828,Indianapolis,0.9,160500,0.0438,35464,Gainesville
829,Indianapolis,0.9,160500,0.0438,35477,Panola
830,Indianapolis,0.9,160500,0.0438,35470,Livingston
831,Indianapolis,0.9,160500,0.0438,35460,Epes
832,Indianapolis,0.9,160500,0.0438,35459,Emelle
833,Indianapolis,0.9,160500,0.0438,36925,York
834,Indianapolis,0.9,160500,0.0438,36907,Cuba
835,Indianapolis,0.9,160500,0.0438,36901,Bellamy
836,Indianapolis,0.79,136000,0.0438,35464,Gainesville
837,Indianapolis,0.79,136000,0.0438,35477,Panola
838,Indianapolis,0.79,136000,0.0438,35470,Livingston
839,Indianapolis,0.79,136000,0.0438,35460,Epes
840,Indianapolis,0.79,136000,0.0438,35459,Emelle
841,Indianapolis,0.79,136000,0.0438,36925,York
842,Indianapolis,0.79,136000,0.0438,36907,Cuba
843,Indianapolis,0.79,136000,0.0438,36901,Bellamy
844,Des Moines,0.8,60800,0.0438,35464,Gainesville
845,Des Moines,0.8,60800,0.0438,35477,Panola
846,Des Moines,0.8,60800,0.0438,35470,Livingston
847,Des Moines,0.8,60800,0.0438,35460,Epes
848,Des Moines,0.8,60800,0.0438,35459,Emelle
849,Des Moines,0.8,60800,0.0438,36925,York
850,Des Moines,0.8,60800,0.0438,36907,Cuba
851,Des Moines,0.8,60800,0.0438,36901,Bellamy
852,Des Moines,0.8,145600,0.045,35464,Gainesville
853,Des Moines,0.8,145600,0.045,35477,Panola
854,Des Moines,0.8,145600,0.045,35470,Livingston
855,Des Moines,0.8,145600,0.045,35460,Epes
856,Des Moines,0.8,145600,0.045,35459,Emelle
857,Des Moines,0.8,145600,0.045,36925,York
858,Des Moines,0.8,145600,0.045,36907,Cuba
859,Des Moines,0.8,145600,0.045,36901,Bellamy
860,Des Moines,0.69,106525,0.045,35464,Gainesville
861,Des Moines,0.69,106525,0.045,35477,Panola
862,Des Moines,0.69,106525,0.045,35470,Livingston
863,Des Moines,0.69,106525,0.045,35460,Epes
864,Des Moines,0.69,106525,0.045,35459,Emelle
865,Des Moines,0.69,106525,0.045,36925,York
866,Des Moines,0.69,106525,0.045,36907,Cuba
867,Des Moines,0.69,106525,0.045,36901,Bellamy
868,Des Moines,0.8,144800,0.0438,35464,Gainesville
869,Des Moines,0.8,144800,0.0438,35477,Panola
870,Des Moines,0.8,144800,0.0438,35470,Livingston
871,Des Moines,0.8,144800,0.0438,35460,Epes
872,Des Moines,0.8,144800,0.0438,35459,Emelle
873,Des Moines,0.8,144800,0.0438,36925,York
874,Des Moines,0.8,144800,0.0438,36907,Cuba
875,Des Moines,0.8,144800,0.0438,36901,Bellamy
876,Des Moines,0.9,360000,0.04,35464,Gainesville
877,Des Moines,0.9,360000,0.04,35477,Panola
878,Des Moines,0.9,360000,0.04,35470,Livingston
879,Des Moines,0.9,360000,0.04,35460,Epes
880,Des Moines,0.9,360000,0.04,35459,Emelle
881,Des Moines,0.9,360000,0.04,36925,York
882,Des Moines,0.9,360000,0.04,36907,Cuba
883,Des Moines,0.9,360000,0.04,36901,Bellamy
884,Des Moines,0.85,230350,0.0388,35464,Gainesville
885,Des Moines,0.85,230350,0.0388,35477,Panola
886,Des Moines,0.85,230350,0.0388,35470,Livingston
887,Des Moines,0.85,230350,0.0388,35460,Epes
888,Des Moines,0.85,230350,0.0388,35459,Emelle
889,Des Moines,0.85,230350,0.0388,36925,York
890,Des Moines,0.85,230350,0.0388,36907,Cuba
891,Des Moines,0.85,230350,0.0388,36901,Bellamy
892,Des Moines,0.8,181200,0.0425,35464,Gainesville
893,Des Moines,0.8,181200,0.0425,35477,Panola
894,Des Moines,0.8,181200,0.0425,35470,Livingston
895,Des Moines,0.8,181200,0.0425,35460,Epes
896,Des Moines,0.8,181200,0.0425,35459,Emelle
897,Des Moines,0.8,181200,0.0425,36925,York
898,Des Moines,0.8,181200,0.0425,36907,Cuba
899,Des Moines,0.8,181200,0.0425,36901,Bellamy
900,Des Moines,0.95,99750,0.0438,35464,Gainesville
901,Des Moines,0.95,99750,0.0438,35477,Panola
902,Des Moines,0.95,99750,0.0438,35470,Livingston
903,Des Moines,0.95,99750,0.0438,35460,Epes
904,Des Moines,0.95,99750,0.0438,35459,Emelle
905,Des Moines,0.95,99750,0.0438,36925,York
906,Des Moines,0.95,99750,0.0438,36907,Cuba
907,Des Moines,0.95,99750,0.0438,36901,Bellamy
908,Des Moines,0.8,100000,0.0475,35464,Gainesville
909,Des Moines,0.8,100000,0.0475,35477,Panola
910,Des Moines,0.8,100000,0.0475,35470,Livingston
911,Des Moines,0.8,100000,0.0475,35460,Epes
912,Des Moines,0.8,100000,0.0475,35459,Emelle
913,Des Moines,0.8,100000,0.0475,36925,York
914,Des Moines,0.8,100000,0.0475,36907,Cuba
915,Des Moines,0.8,100000,0.0475,36901,Bellamy
916,Des Moines,0.8,260000,0.0438,35464,Gainesville
917,Des Moines,0.8,260000,0.0438,35477,Panola
918,Des Moines,0.8,260000,0.0438,35470,Livingston
919,Des Moines,0.8,260000,0.0438,35460,Epes
920,Des Moines,0.8,260000,0.0438,35459,Emelle
921,Des Moines,0.8,260000,0.0438,36925,York
922,Des Moines,0.8,260000,0.0438,36907,Cuba
923,Des Moines,0.8,260000,0.0438,36901,Bellamy
924,Des Moines,0.8,200000,0.0438,35464,Gainesville
925,Des Moines,0.8,200000,0.0438,35477,Panola
926,Des Moines,0.8,200000,0.0438,35470,Livingston
927,Des Moines,0.8,200000,0.0438,35460,Epes
928,Des Moines,0.8,200000,0.0438,35459,Emelle
929,Des Moines,0.8,200000,0.0438,36925,York
930,Des Moines,0.8,200000,0.0438,36907,Cuba
931,Des Moines,0.8,200000,0.0438,36901,Bellamy
932,Des Moines,0.8,119000,0.0413,35464,Gainesville
933,Des Moines,0.8,119000,0.0413,35477,Panola
934,Des Moines,0.8,119000,0.0413,35470,Livingston
935,Des Moines,0.8,119000,0.0413,35460,Epes
936,Des Moines,0.8,119000,0.0413,35459,Emelle
937,Des Moines,0.8,119000,0.0413,36925,York
938,Des Moines,0.8,119000,0.0413,36907,Cuba
939,Des Moines,0.8,119000,0.0413,36901,Bellamy
940,Des Moines,0.58,250000,0.0438,35464,Gainesville
941,Des Moines,0.58,250000,0.0438,35477,Panola
942,Des Moines,0.58,250000,0.0438,35470,Livingston
943,Des Moines,0.58,250000,0.0438,35460,Epes
944,Des Moines,0.58,250000,0.0438,35459,Emelle
945,Des Moines,0.58,250000,0.0438,36925,York
946,Des Moines,0.58,250000,0.0438,36907,Cuba
947,Des Moines,0.58,250000,0.0438,36901,Bellamy
948,Des Moines,0.8,294400,0.0388,35464,Gainesville
949,Des Moines,0.8,294400,0.0388,35477,Panola
950,Des Moines,0.8,294400,0.0388,35470,Livingston
951,Des Moines,0.8,294400,0.0388,35460,Epes
952,Des Moines,0.8,294400,0.0388,35459,Emelle
953,Des Moines,0.8,294400,0.0388,36925,York
954,Des Moines,0.8,294400,0.0388,36907,Cuba
955,Des Moines,0.8,294400,0.0388,36901,Bellamy
956,Des Moines,0.8,51500,0.0475,35464,Gainesville
957,Des Moines,0.8,51500,0.0475,35477,Panola
958,Des Moines,0.8,51500,0.0475,35470,Livingston
959,Des Moines,0.8,51500,0.0475,35460,Epes
960,Des Moines,0.8,51500,0.0475,35459,Emelle
961,Des Moines,0.8,51500,0.0475,36925,York
962,Des Moines,0.8,51500,0.0475,36907,Cuba
963,Des Moines,0.8,51500,0.0475,36901,Bellamy
964,Des Moines,0.8,148000,0.0438,35464,Gainesville
965,Des Moines,0.8,148000,0.0438,35477,Panola
966,Des Moines,0.8,148000,0.0438,35470,Livingston
967,Des Moines,0.8,148000,0.0438,35460,Epes
968,Des Moines,0.8,148000,0.0438,35459,Emelle
969,Des Moines,0.8,148000,0.0438,36925,York
970,Des Moines,0.8,148000,0.0438,36907,Cuba
971,Des Moines,0.8,148000,0.0438,36901,Bellamy
972,Des Moines,0.8,74400,0.045,35464,Gainesville
973,Des Moines,0.8,74400,0.045,35477,Panola
974,Des Moines,0.8,74400,0.045,35470,Livingston
975,Des Moines,0.8,74400,0.045,35460,Epes
976,Des Moines,0.8,74400,0.045,35459,Emelle
977,Des Moines,0.8,74400,0.045,36925,York
978,Des Moines,0.8,74400,0.045,36907,Cuba
979,Des Moines,0.8,74400,0.045,36901,Bellamy
980,Des Moines,0.75,100000,0.0463,35464,Gainesville
981,Des Moines,0.75,100000,0.0463,35477,Panola
982,Des Moines,0.75,100000,0.0463,35470,Livingston
983,Des Moines,0.75,100000,0.0463,35460,Epes
984,Des Moines,0.75,100000,0.0463,35459,Emelle
985,Des Moines,0.75,100000,0.0463,36925,York
986,Des Moines,0.75,100000,0.0463,36907,Cuba
987,Des Moines,0.75,100000,0.0463,36901,Bellamy
988,Des Moines,0.56,77579,0.04,35464,Gainesville
989,Des Moines,0.56,77579,0.04,35477,Panola
990,Des Moines,0.56,77579,0.04,35470,Livingston
991,Des Moines,0.56,77579,0.04,35460,Epes
992,Des Moines,0.56,77579,0.04,35459,Emelle
993,Des Moines,0.56,77579,0.04,36925,York
994,Des Moines,0.56,77579,0.04,36907,Cuba
995,Des Moines,0.56,77579,0.04,36901,Bellamy
996,Des Moines,0.84,96000,0.0538,35464,Gainesville
997,Des Moines,0.84,96000,0.0538,35477,Panola
998,Des Moines,0.84,96000,0.0538,35470,Livingston
999,Des Moines,0.84,96000,0.0538,35460,Epes
1000,Des Moines,0.84,96000,0.0538,35459,Emelle
1001,Des Moines,0.84,96000,0.0538,36925,York
1002,Des Moines,0.84,96000,0.0538,36907,Cuba
1003,Des Moines,0.84,96000,0.0538,36901,Bellamy
1004,Des Moines,0.79,265000,0.0388,35464,Gainesville
1005,Des Moines,0.79,265000,0.0388,35477,Panola
1006,Des Moines,0.79,265000,0.0388,35470,Livingston
1007,Des Moines,0.79,265000,0.0388,35460,Epes
1008,Des Moines,0.79,265000,0.0388,35459,Emelle
1009,Des Moines,0.79,265000,0.0388,36925,York
