zip,year,bank,tractrat,income,bocreditscore,ltv,amount,rate,zipcode,city,state,metro,countyname,avghomevalue2016,avghomevalue2018
35456,2018,Boston,0.4169,63756,4,0.8,127920,0.0463,35456,Duncanville,AL,Tuscaloosa,Tuscaloosa County,134961,148746
35453,2018,Boston,0.4169,63756,4,0.8,127920,0.0463,35453,Cottondale,AL,Tuscaloosa,Tuscaloosa County,135767,143390
35476,2018,Boston,0.4169,63756,4,0.8,127920,0.0463,35476,Northport,AL,Tuscaloosa,Tuscaloosa County,113692,121632
35452,2018,Boston,0.4169,63756,4,0.8,127920,0.0463,35452,Coker,AL,Tuscaloosa,Tuscaloosa County,151664,162048
35446,2018,Boston,0.4169,63756,4,0.8,127920,0.0463,35446,Buhl,AL,Tuscaloosa,Tuscaloosa County,136575,145498
35404,2018,Boston,0.4169,63756,4,0.8,127920,0.0463,35404,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,109968,117157
35444,2018,Boston,0.4169,63756,4,0.8,127920,0.0463,35444,Brookwood,AL,Tuscaloosa,Tuscaloosa County,121222,130719
35406,2018,Boston,0.4169,63756,4,0.8,127920,0.0463,35406,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,327972,350659
35405,2018,Boston,0.4169,63756,4,0.8,127920,0.0463,35405,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,158735,168916
35490,2018,Boston,0.4169,63756,4,0.8,127920,0.0463,35490,Vance,AL,Tuscaloosa,Tuscaloosa County,138119,147703
35480,2018,Boston,0.4169,63756,4,0.8,127920,0.0463,35480,Ralph,AL,Tuscaloosa,Tuscaloosa County,163506,178422
35111,2018,Boston,0.4169,63756,4,0.8,127920,0.0463,35111,Lake View,AL,Tuscaloosa,Tuscaloosa County,184093,196953
35475,2018,Boston,0.4169,63756,4,0.8,127920,0.0463,35475,Northport,AL,Tuscaloosa,Tuscaloosa County,219367,235413
35473,2018,Boston,0.4169,63756,4,0.8,127920,0.0463,35473,Northport,AL,Tuscaloosa,Tuscaloosa County,172468,188215
35401,2018,Boston,0.4169,63756,4,0.8,127920,0.0463,35401,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,84369,94979
35463,2018,Boston,0.4169,63756,4,0.8,127920,0.0463,35463,Fosters,AL,Tuscaloosa,Tuscaloosa County,136723,148687
35458,2018,Boston,1.1353,92455,4,0.8,256000,0.0375,35458,Elrod,AL,Tuscaloosa,Tuscaloosa County,127052,137461
35457,2018,Boston,1.1353,92455,4,0.8,256000,0.0375,35457,Echola,AL,Tuscaloosa,Tuscaloosa County,179834,183244
35456,2018,Boston,1.1353,92455,4,0.8,256000,0.0375,35456,Duncanville,AL,Tuscaloosa,Tuscaloosa County,134961,148746
35453,2018,Boston,1.1353,92455,4,0.8,256000,0.0375,35453,Cottondale,AL,Tuscaloosa,Tuscaloosa County,135767,143390
35476,2018,Boston,1.1353,92455,4,0.8,256000,0.0375,35476,Northport,AL,Tuscaloosa,Tuscaloosa County,113692,121632
35452,2018,Boston,1.1353,92455,4,0.8,256000,0.0375,35452,Coker,AL,Tuscaloosa,Tuscaloosa County,151664,162048
35446,2018,Boston,1.1353,92455,4,0.8,256000,0.0375,35446,Buhl,AL,Tuscaloosa,Tuscaloosa County,136575,145498
35404,2018,Boston,1.1353,92455,4,0.8,256000,0.0375,35404,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,109968,117157
35444,2018,Boston,1.1353,92455,4,0.8,256000,0.0375,35444,Brookwood,AL,Tuscaloosa,Tuscaloosa County,121222,130719
35406,2018,Boston,1.1353,92455,4,0.8,256000,0.0375,35406,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,327972,350659
35405,2018,Boston,1.1353,92455,4,0.8,256000,0.0375,35405,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,158735,168916
35490,2018,Boston,1.1353,92455,4,0.8,256000,0.0375,35490,Vance,AL,Tuscaloosa,Tuscaloosa County,138119,147703
35480,2018,Boston,1.1353,92455,4,0.8,256000,0.0375,35480,Ralph,AL,Tuscaloosa,Tuscaloosa County,163506,178422
35111,2018,Boston,1.1353,92455,4,0.8,256000,0.0375,35111,Lake View,AL,Tuscaloosa,Tuscaloosa County,184093,196953
35475,2018,Boston,1.1353,92455,4,0.8,256000,0.0375,35475,Northport,AL,Tuscaloosa,Tuscaloosa County,219367,235413
35473,2018,Boston,1.1353,92455,4,0.8,256000,0.0375,35473,Northport,AL,Tuscaloosa,Tuscaloosa County,172468,188215
35401,2018,Boston,1.1353,92455,4,0.8,256000,0.0375,35401,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,84369,94979
35463,2018,Boston,1.1353,92455,4,0.8,256000,0.0375,35463,Fosters,AL,Tuscaloosa,Tuscaloosa County,136723,148687
35458,2018,Boston,1.2051,64191,4,0.77,175500,0.0463,35458,Elrod,AL,Tuscaloosa,Tuscaloosa County,127052,137461
35457,2018,Boston,1.2051,64191,4,0.77,175500,0.0463,35457,Echola,AL,Tuscaloosa,Tuscaloosa County,179834,183244
35456,2018,Boston,1.2051,64191,4,0.77,175500,0.0463,35456,Duncanville,AL,Tuscaloosa,Tuscaloosa County,134961,148746
35453,2018,Boston,1.2051,64191,4,0.77,175500,0.0463,35453,Cottondale,AL,Tuscaloosa,Tuscaloosa County,135767,143390
35476,2018,Boston,1.2051,64191,4,0.77,175500,0.0463,35476,Northport,AL,Tuscaloosa,Tuscaloosa County,113692,121632
35452,2018,Boston,1.2051,64191,4,0.77,175500,0.0463,35452,Coker,AL,Tuscaloosa,Tuscaloosa County,151664,162048
35446,2018,Boston,1.2051,64191,4,0.77,175500,0.0463,35446,Buhl,AL,Tuscaloosa,Tuscaloosa County,136575,145498
35404,2018,Boston,1.2051,64191,4,0.77,175500,0.0463,35404,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,109968,117157
35444,2018,Boston,1.2051,64191,4,0.77,175500,0.0463,35444,Brookwood,AL,Tuscaloosa,Tuscaloosa County,121222,130719
35406,2018,Boston,1.2051,64191,4,0.77,175500,0.0463,35406,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,327972,350659
35405,2018,Boston,1.2051,64191,4,0.77,175500,0.0463,35405,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,158735,168916
35490,2018,Boston,1.2051,64191,4,0.77,175500,0.0463,35490,Vance,AL,Tuscaloosa,Tuscaloosa County,138119,147703
35480,2018,Boston,1.2051,64191,4,0.77,175500,0.0463,35480,Ralph,AL,Tuscaloosa,Tuscaloosa County,163506,178422
35111,2018,Boston,1.2051,64191,4,0.77,175500,0.0463,35111,Lake View,AL,Tuscaloosa,Tuscaloosa County,184093,196953
35475,2018,Boston,1.2051,64191,4,0.77,175500,0.0463,35475,Northport,AL,Tuscaloosa,Tuscaloosa County,219367,235413
35473,2018,Boston,1.2051,64191,4,0.77,175500,0.0463,35473,Northport,AL,Tuscaloosa,Tuscaloosa County,172468,188215
35401,2018,Boston,1.2051,64191,4,0.77,175500,0.0463,35401,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,84369,94979
35463,2018,Boston,1.2051,64191,4,0.77,175500,0.0463,35463,Fosters,AL,Tuscaloosa,Tuscaloosa County,136723,148687
35458,2018,Boston,1.0296,84282,4,0.8,196000,0.0463,35458,Elrod,AL,Tuscaloosa,Tuscaloosa County,127052,137461
35457,2018,Boston,1.0296,84282,4,0.8,196000,0.0463,35457,Echola,AL,Tuscaloosa,Tuscaloosa County,179834,183244
35456,2018,Boston,1.0296,84282,4,0.8,196000,0.0463,35456,Duncanville,AL,Tuscaloosa,Tuscaloosa County,134961,148746
35453,2018,Boston,1.0296,84282,4,0.8,196000,0.0463,35453,Cottondale,AL,Tuscaloosa,Tuscaloosa County,135767,143390
35476,2018,Boston,1.0296,84282,4,0.8,196000,0.0463,35476,Northport,AL,Tuscaloosa,Tuscaloosa County,113692,121632
35452,2018,Boston,1.0296,84282,4,0.8,196000,0.0463,35452,Coker,AL,Tuscaloosa,Tuscaloosa County,151664,162048
35446,2018,Boston,1.0296,84282,4,0.8,196000,0.0463,35446,Buhl,AL,Tuscaloosa,Tuscaloosa County,136575,145498
35404,2018,Boston,1.0296,84282,4,0.8,196000,0.0463,35404,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,109968,117157
35444,2018,Boston,1.0296,84282,4,0.8,196000,0.0463,35444,Brookwood,AL,Tuscaloosa,Tuscaloosa County,121222,130719
35406,2018,Boston,1.0296,84282,4,0.8,196000,0.0463,35406,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,327972,350659
35405,2018,Boston,1.0296,84282,4,0.8,196000,0.0463,35405,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,158735,168916
35490,2018,Boston,1.0296,84282,4,0.8,196000,0.0463,35490,Vance,AL,Tuscaloosa,Tuscaloosa County,138119,147703
35480,2018,Boston,1.0296,84282,4,0.8,196000,0.0463,35480,Ralph,AL,Tuscaloosa,Tuscaloosa County,163506,178422
35111,2018,Boston,1.0296,84282,4,0.8,196000,0.0463,35111,Lake View,AL,Tuscaloosa,Tuscaloosa County,184093,196953
35475,2018,Boston,1.0296,84282,4,0.8,196000,0.0463,35475,Northport,AL,Tuscaloosa,Tuscaloosa County,219367,235413
35473,2018,Boston,1.0296,84282,4,0.8,196000,0.0463,35473,Northport,AL,Tuscaloosa,Tuscaloosa County,172468,188215
35401,2018,Boston,1.0296,84282,4,0.8,196000,0.0463,35401,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,84369,94979
35463,2018,Boston,1.0296,84282,4,0.8,196000,0.0463,35463,Fosters,AL,Tuscaloosa,Tuscaloosa County,136723,148687
35458,2018,Boston,1.2177,39882,5,0.78,162000,0.0463,35458,Elrod,AL,Tuscaloosa,Tuscaloosa County,127052,137461
35457,2018,Boston,1.2177,39882,5,0.78,162000,0.0463,35457,Echola,AL,Tuscaloosa,Tuscaloosa County,179834,183244
35456,2018,Boston,1.2177,39882,5,0.78,162000,0.0463,35456,Duncanville,AL,Tuscaloosa,Tuscaloosa County,134961,148746
35453,2018,Boston,1.2177,39882,5,0.78,162000,0.0463,35453,Cottondale,AL,Tuscaloosa,Tuscaloosa County,135767,143390
35476,2018,Boston,1.2177,39882,5,0.78,162000,0.0463,35476,Northport,AL,Tuscaloosa,Tuscaloosa County,113692,121632
35452,2018,Boston,1.2177,39882,5,0.78,162000,0.0463,35452,Coker,AL,Tuscaloosa,Tuscaloosa County,151664,162048
35446,2018,Boston,1.2177,39882,5,0.78,162000,0.0463,35446,Buhl,AL,Tuscaloosa,Tuscaloosa County,136575,145498
35404,2018,Boston,1.2177,39882,5,0.78,162000,0.0463,35404,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,109968,117157
35444,2018,Boston,1.2177,39882,5,0.78,162000,0.0463,35444,Brookwood,AL,Tuscaloosa,Tuscaloosa County,121222,130719
35406,2018,Boston,1.2177,39882,5,0.78,162000,0.0463,35406,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,327972,350659
35405,2018,Boston,1.2177,39882,5,0.78,162000,0.0463,35405,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,158735,168916
35490,2018,Boston,1.2177,39882,5,0.78,162000,0.0463,35490,Vance,AL,Tuscaloosa,Tuscaloosa County,138119,147703
35480,2018,Boston,1.2177,39882,5,0.78,162000,0.0463,35480,Ralph,AL,Tuscaloosa,Tuscaloosa County,163506,178422
35111,2018,Boston,1.2177,39882,5,0.78,162000,0.0463,35111,Lake View,AL,Tuscaloosa,Tuscaloosa County,184093,196953
35475,2018,Boston,1.2177,39882,5,0.78,162000,0.0463,35475,Northport,AL,Tuscaloosa,Tuscaloosa County,219367,235413
35473,2018,Boston,1.2177,39882,5,0.78,162000,0.0463,35473,Northport,AL,Tuscaloosa,Tuscaloosa County,172468,188215
35401,2018,Boston,1.2177,39882,5,0.78,162000,0.0463,35401,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,84369,94979
35463,2018,Boston,1.2177,39882,5,0.78,162000,0.0463,35463,Fosters,AL,Tuscaloosa,Tuscaloosa County,136723,148687
35458,2018,Boston,1.3052,60989,5,0.68,168000,0.0475,35458,Elrod,AL,Tuscaloosa,Tuscaloosa County,127052,137461
35457,2018,Boston,1.3052,60989,5,0.68,168000,0.0475,35457,Echola,AL,Tuscaloosa,Tuscaloosa County,179834,183244
35456,2018,Boston,1.3052,60989,5,0.68,168000,0.0475,35456,Duncanville,AL,Tuscaloosa,Tuscaloosa County,134961,148746
35453,2018,Boston,1.3052,60989,5,0.68,168000,0.0475,35453,Cottondale,AL,Tuscaloosa,Tuscaloosa County,135767,143390
35476,2018,Boston,1.3052,60989,5,0.68,168000,0.0475,35476,Northport,AL,Tuscaloosa,Tuscaloosa County,113692,121632
35452,2018,Boston,1.3052,60989,5,0.68,168000,0.0475,35452,Coker,AL,Tuscaloosa,Tuscaloosa County,151664,162048
35446,2018,Boston,1.3052,60989,5,0.68,168000,0.0475,35446,Buhl,AL,Tuscaloosa,Tuscaloosa County,136575,145498
35404,2018,Boston,1.3052,60989,5,0.68,168000,0.0475,35404,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,109968,117157
35444,2018,Boston,1.3052,60989,5,0.68,168000,0.0475,35444,Brookwood,AL,Tuscaloosa,Tuscaloosa County,121222,130719
35406,2018,Boston,1.3052,60989,5,0.68,168000,0.0475,35406,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,327972,350659
35405,2018,Boston,1.3052,60989,5,0.68,168000,0.0475,35405,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,158735,168916
35490,2018,Boston,1.3052,60989,5,0.68,168000,0.0475,35490,Vance,AL,Tuscaloosa,Tuscaloosa County,138119,147703
35480,2018,Boston,1.3052,60989,5,0.68,168000,0.0475,35480,Ralph,AL,Tuscaloosa,Tuscaloosa County,163506,178422
35111,2018,Boston,1.3052,60989,5,0.68,168000,0.0475,35111,Lake View,AL,Tuscaloosa,Tuscaloosa County,184093,196953
35475,2018,Boston,1.3052,60989,5,0.68,168000,0.0475,35475,Northport,AL,Tuscaloosa,Tuscaloosa County,219367,235413
35473,2018,Boston,1.3052,60989,5,0.68,168000,0.0475,35473,Northport,AL,Tuscaloosa,Tuscaloosa County,172468,188215
35401,2018,Boston,1.3052,60989,5,0.68,168000,0.0475,35401,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,84369,94979
35463,2018,Boston,1.3052,60989,5,0.68,168000,0.0475,35463,Fosters,AL,Tuscaloosa,Tuscaloosa County,136723,148687
35458,2018,Boston,0.9695,80004,5,0.66,112500,0.0463,35458,Elrod,AL,Tuscaloosa,Tuscaloosa County,127052,137461
35457,2018,Boston,0.9695,80004,5,0.66,112500,0.0463,35457,Echola,AL,Tuscaloosa,Tuscaloosa County,179834,183244
35456,2018,Boston,0.9695,80004,5,0.66,112500,0.0463,35456,Duncanville,AL,Tuscaloosa,Tuscaloosa County,134961,148746
35453,2018,Boston,0.9695,80004,5,0.66,112500,0.0463,35453,Cottondale,AL,Tuscaloosa,Tuscaloosa County,135767,143390
35476,2018,Boston,0.9695,80004,5,0.66,112500,0.0463,35476,Northport,AL,Tuscaloosa,Tuscaloosa County,113692,121632
35452,2018,Boston,0.9695,80004,5,0.66,112500,0.0463,35452,Coker,AL,Tuscaloosa,Tuscaloosa County,151664,162048
35446,2018,Boston,0.9695,80004,5,0.66,112500,0.0463,35446,Buhl,AL,Tuscaloosa,Tuscaloosa County,136575,145498
35404,2018,Boston,0.9695,80004,5,0.66,112500,0.0463,35404,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,109968,117157
35444,2018,Boston,0.9695,80004,5,0.66,112500,0.0463,35444,Brookwood,AL,Tuscaloosa,Tuscaloosa County,121222,130719
35406,2018,Boston,0.9695,80004,5,0.66,112500,0.0463,35406,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,327972,350659
35405,2018,Boston,0.9695,80004,5,0.66,112500,0.0463,35405,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,158735,168916
35490,2018,Boston,0.9695,80004,5,0.66,112500,0.0463,35490,Vance,AL,Tuscaloosa,Tuscaloosa County,138119,147703
35480,2018,Boston,0.9695,80004,5,0.66,112500,0.0463,35480,Ralph,AL,Tuscaloosa,Tuscaloosa County,163506,178422
35111,2018,Boston,0.9695,80004,5,0.66,112500,0.0463,35111,Lake View,AL,Tuscaloosa,Tuscaloosa County,184093,196953
35475,2018,Boston,0.9695,80004,5,0.66,112500,0.0463,35475,Northport,AL,Tuscaloosa,Tuscaloosa County,219367,235413
35473,2018,Boston,0.9695,80004,5,0.66,112500,0.0463,35473,Northport,AL,Tuscaloosa,Tuscaloosa County,172468,188215
35401,2018,Boston,0.9695,80004,5,0.66,112500,0.0463,35401,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,84369,94979
35463,2018,Boston,0.9695,80004,5,0.66,112500,0.0463,35463,Fosters,AL,Tuscaloosa,Tuscaloosa County,136723,148687
35458,2018,Boston,1.0147,106558,4,0.35,97500,0.0488,35458,Elrod,AL,Tuscaloosa,Tuscaloosa County,127052,137461
35457,2018,Boston,1.0147,106558,4,0.35,97500,0.0488,35457,Echola,AL,Tuscaloosa,Tuscaloosa County,179834,183244
35456,2018,Boston,1.0147,106558,4,0.35,97500,0.0488,35456,Duncanville,AL,Tuscaloosa,Tuscaloosa County,134961,148746
35453,2018,Boston,1.0147,106558,4,0.35,97500,0.0488,35453,Cottondale,AL,Tuscaloosa,Tuscaloosa County,135767,143390
35476,2018,Boston,1.0147,106558,4,0.35,97500,0.0488,35476,Northport,AL,Tuscaloosa,Tuscaloosa County,113692,121632
35452,2018,Boston,1.0147,106558,4,0.35,97500,0.0488,35452,Coker,AL,Tuscaloosa,Tuscaloosa County,151664,162048
35446,2018,Boston,1.0147,106558,4,0.35,97500,0.0488,35446,Buhl,AL,Tuscaloosa,Tuscaloosa County,136575,145498
35404,2018,Boston,1.0147,106558,4,0.35,97500,0.0488,35404,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,109968,117157
35444,2018,Boston,1.0147,106558,4,0.35,97500,0.0488,35444,Brookwood,AL,Tuscaloosa,Tuscaloosa County,121222,130719
35406,2018,Boston,1.0147,106558,4,0.35,97500,0.0488,35406,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,327972,350659
35405,2018,Boston,1.0147,106558,4,0.35,97500,0.0488,35405,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,158735,168916
35490,2018,Boston,1.0147,106558,4,0.35,97500,0.0488,35490,Vance,AL,Tuscaloosa,Tuscaloosa County,138119,147703
35480,2018,Boston,1.0147,106558,4,0.35,97500,0.0488,35480,Ralph,AL,Tuscaloosa,Tuscaloosa County,163506,178422
35111,2018,Boston,1.0147,106558,4,0.35,97500,0.0488,35111,Lake View,AL,Tuscaloosa,Tuscaloosa County,184093,196953
35475,2018,Boston,1.0147,106558,4,0.35,97500,0.0488,35475,Northport,AL,Tuscaloosa,Tuscaloosa County,219367,235413
35473,2018,Boston,1.0147,106558,4,0.35,97500,0.0488,35473,Northport,AL,Tuscaloosa,Tuscaloosa County,172468,188215
35401,2018,Boston,1.0147,106558,4,0.35,97500,0.0488,35401,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,84369,94979
35463,2018,Boston,1.0147,106558,4,0.35,97500,0.0488,35463,Fosters,AL,Tuscaloosa,Tuscaloosa County,136723,148687
35458,2018,Boston,0.9076,77460,5,0.86,158000,0.0463,35458,Elrod,AL,Tuscaloosa,Tuscaloosa County,127052,137461
35457,2018,Boston,0.9076,77460,5,0.86,158000,0.0463,35457,Echola,AL,Tuscaloosa,Tuscaloosa County,179834,183244
35456,2018,Boston,0.9076,77460,5,0.86,158000,0.0463,35456,Duncanville,AL,Tuscaloosa,Tuscaloosa County,134961,148746
35453,2018,Boston,0.9076,77460,5,0.86,158000,0.0463,35453,Cottondale,AL,Tuscaloosa,Tuscaloosa County,135767,143390
35476,2018,Boston,0.9076,77460,5,0.86,158000,0.0463,35476,Northport,AL,Tuscaloosa,Tuscaloosa County,113692,121632
35452,2018,Boston,0.9076,77460,5,0.86,158000,0.0463,35452,Coker,AL,Tuscaloosa,Tuscaloosa County,151664,162048
35446,2018,Boston,0.9076,77460,5,0.86,158000,0.0463,35446,Buhl,AL,Tuscaloosa,Tuscaloosa County,136575,145498
35404,2018,Boston,0.9076,77460,5,0.86,158000,0.0463,35404,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,109968,117157
35444,2018,Boston,0.9076,77460,5,0.86,158000,0.0463,35444,Brookwood,AL,Tuscaloosa,Tuscaloosa County,121222,130719
35406,2018,Boston,0.9076,77460,5,0.86,158000,0.0463,35406,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,327972,350659
35405,2018,Boston,0.9076,77460,5,0.86,158000,0.0463,35405,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,158735,168916
35490,2018,Boston,0.9076,77460,5,0.86,158000,0.0463,35490,Vance,AL,Tuscaloosa,Tuscaloosa County,138119,147703
35480,2018,Boston,0.9076,77460,5,0.86,158000,0.0463,35480,Ralph,AL,Tuscaloosa,Tuscaloosa County,163506,178422
35111,2018,Boston,0.9076,77460,5,0.86,158000,0.0463,35111,Lake View,AL,Tuscaloosa,Tuscaloosa County,184093,196953
35475,2018,Boston,0.9076,77460,5,0.86,158000,0.0463,35475,Northport,AL,Tuscaloosa,Tuscaloosa County,219367,235413
35473,2018,Boston,0.9076,77460,5,0.86,158000,0.0463,35473,Northport,AL,Tuscaloosa,Tuscaloosa County,172468,188215
35401,2018,Boston,0.9076,77460,5,0.86,158000,0.0463,35401,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,84369,94979
35463,2018,Boston,0.9076,77460,5,0.86,158000,0.0463,35463,Fosters,AL,Tuscaloosa,Tuscaloosa County,136723,148687
35458,2018,Boston,1.2177,210033,4,0.68,348000,0.0475,35458,Elrod,AL,Tuscaloosa,Tuscaloosa County,127052,137461
35457,2018,Boston,1.2177,210033,4,0.68,348000,0.0475,35457,Echola,AL,Tuscaloosa,Tuscaloosa County,179834,183244
35456,2018,Boston,1.2177,210033,4,0.68,348000,0.0475,35456,Duncanville,AL,Tuscaloosa,Tuscaloosa County,134961,148746
35453,2018,Boston,1.2177,210033,4,0.68,348000,0.0475,35453,Cottondale,AL,Tuscaloosa,Tuscaloosa County,135767,143390
35476,2018,Boston,1.2177,210033,4,0.68,348000,0.0475,35476,Northport,AL,Tuscaloosa,Tuscaloosa County,113692,121632
35452,2018,Boston,1.2177,210033,4,0.68,348000,0.0475,35452,Coker,AL,Tuscaloosa,Tuscaloosa County,151664,162048
35446,2018,Boston,1.2177,210033,4,0.68,348000,0.0475,35446,Buhl,AL,Tuscaloosa,Tuscaloosa County,136575,145498
35404,2018,Boston,1.2177,210033,4,0.68,348000,0.0475,35404,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,109968,117157
35444,2018,Boston,1.2177,210033,4,0.68,348000,0.0475,35444,Brookwood,AL,Tuscaloosa,Tuscaloosa County,121222,130719
35406,2018,Boston,1.2177,210033,4,0.68,348000,0.0475,35406,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,327972,350659
35405,2018,Boston,1.2177,210033,4,0.68,348000,0.0475,35405,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,158735,168916
35490,2018,Boston,1.2177,210033,4,0.68,348000,0.0475,35490,Vance,AL,Tuscaloosa,Tuscaloosa County,138119,147703
35480,2018,Boston,1.2177,210033,4,0.68,348000,0.0475,35480,Ralph,AL,Tuscaloosa,Tuscaloosa County,163506,178422
35111,2018,Boston,1.2177,210033,4,0.68,348000,0.0475,35111,Lake View,AL,Tuscaloosa,Tuscaloosa County,184093,196953
35475,2018,Boston,1.2177,210033,4,0.68,348000,0.0475,35475,Northport,AL,Tuscaloosa,Tuscaloosa County,219367,235413
35473,2018,Boston,1.2177,210033,4,0.68,348000,0.0475,35473,Northport,AL,Tuscaloosa,Tuscaloosa County,172468,188215
35401,2018,Boston,1.2177,210033,4,0.68,348000,0.0475,35401,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,84369,94979
35463,2018,Boston,1.2177,210033,4,0.68,348000,0.0475,35463,Fosters,AL,Tuscaloosa,Tuscaloosa County,136723,148687
35550,2018,Des Moines,1.0331,153708,5,0.79,246000,0.0463,35550,Cordova,AL,Birmingham-Hoover,Walker County,54214,56698
35549,2018,Des Moines,1.0331,153708,5,0.79,246000,0.0463,35549,Carbon Hill,AL,Birmingham-Hoover,Walker County,50561,53705
35504,2018,Des Moines,1.0331,153708,5,0.79,246000,0.0463,35504,Jasper,AL,Birmingham-Hoover,Walker County,140045,148957
35503,2018,Des Moines,1.0331,153708,5,0.79,246000,0.0463,35503,Jasper,AL,Birmingham-Hoover,Walker County,108162,113806
35501,2018,Des Moines,1.0331,153708,5,0.79,246000,0.0463,35501,Jasper,AL,Birmingham-Hoover,Walker County,66534,67286
35584,2018,Des Moines,1.0331,153708,5,0.79,246000,0.0463,35584,Jasper,AL,Birmingham-Hoover,Walker County,32731,33307
35063,2018,Des Moines,1.0331,153708,5,0.79,246000,0.0463,35063,Jasper,AL,Birmingham-Hoover,Walker County,70576,78995
35587,2018,Des Moines,1.0331,153708,5,0.79,246000,0.0463,35587,Townley,AL,Birmingham-Hoover,Walker County,76562,80785
35580,2018,Des Moines,1.0331,153708,5,0.79,246000,0.0463,35580,Parrish,AL,Birmingham-Hoover,Walker County,61005,62482
35130,2018,Des Moines,1.0331,153708,5,0.79,246000,0.0463,35130,Dora,AL,Birmingham-Hoover,Walker County,69932,75955
35148,2018,Des Moines,1.0331,153708,5,0.79,246000,0.0463,35148,Sumiton,AL,Birmingham-Hoover,Walker County,81041,87835
35579,2018,Des Moines,1.0331,153708,5,0.79,246000,0.0463,35579,Oakman,AL,Birmingham-Hoover,Walker County,70744,72015
35578,2018,Des Moines,1.0331,153708,5,0.79,246000,0.0463,35578,Nauvoo,AL,Birmingham-Hoover,Walker County,72355,77356
35550,2018,Des Moines,0.8488,80052,5,0.89,120000,0.045,35550,Cordova,AL,Birmingham-Hoover,Walker County,54214,56698
35549,2018,Des Moines,0.8488,80052,5,0.89,120000,0.045,35549,Carbon Hill,AL,Birmingham-Hoover,Walker County,50561,53705
